iter	MAE	RMSE
15220	0.04961166112	0.08282361788
15221	0.04961160781	0.08282356661
15222	0.04961159156	0.08282354676
15223	0.04960420626	0.0828173987
15224	0.04960407747	0.08281765344
15225	0.04960395255	0.08281790129
15226	0.0496039174	0.08281786702
15227	0.04960385064	0.082818117
15228	0.04960382682	0.08281807395
15229	0.0496037623	0.08281830068
15230	0.04960373921	0.08281825851
15231	0.04960367685	0.08281846315
15232	0.04960366828	0.08281842236
15233	0.04960360767	0.08281861146
15234	0.04960358413	0.0828185769
15235	0.04960356131	0.08281854353
15236	0.04960355443	0.08281850403
15237	0.04960353249	0.08281847175
15238	0.0496034737	0.08281865842
15239	0.04960345242	0.08281862745
15240	0.04960328014	0.08281857543
15241	0.04960326019	0.08281854904
15242	0.04960311945	0.08281849746
15243	0.0496030075	0.08281845016
15244	0.04960289891	0.08281840686
15245	0.04960134996	0.08281766007
15246	0.04959984827	0.08281695003
15247	0.04959978864	0.08281717664
15248	0.04959976515	0.08281716531
15249	0.04959260062	0.08281127279
15250	0.04959257684	0.08281127027
15251	0.04959145751	0.08281061121
15252	0.04958475143	0.08280502706
15253	0.04958375428	0.08280437439
15254	0.04958358828	0.08280472903
15255	0.04958240577	0.08280404582
15256	0.04957869113	0.08280113117
15257	0.04957861414	0.08280101106
15258	0.04957857873	0.08280107669
15259	0.04957850419	0.08280096063
15260	0.04957846972	0.08280102615
15261	0.04957749383	0.08280042759
15262	0.04957640098	0.08279980265
15263	0.04957497569	0.08279424991
15264	0.04957396461	0.08279364554
15265	0.04957305121	0.08279123063
15266	0.04957227833	0.08278890577
15267	0.04957154014	0.08278666723
15268	0.04957148139	0.08278669969
15269	0.04957135084	0.08278695121
15270	0.04957121523	0.08278700971
15271	0.04957108867	0.08278724863
15272	0.04957102633	0.08278717028
15273	0.04957006712	0.08278661445
15274	0.04957005079	0.08278664185
15275	0.04957003494	0.08278666847
15276	0.04956995621	0.08278656409
15277	0.04956903895	0.082786001
15278	0.04956897979	0.08278592231
15279	0.04956896577	0.08278593883
15280	0.04956895216	0.08278595488
15281	0.04956807481	0.082785418
15282	0.04956806869	0.08278544357
15283	0.04956805592	0.08278544368
15284	0.04956804353	0.0827854438
15285	0.04956803757	0.08278546967
15286	0.04956803179	0.08278549493
15287	0.04956571647	0.08278456051
15288	0.04956570679	0.08278454241
15289	0.04956355167	0.08278366213
15290	0.0495622001	0.08278283193
15291	0.04956219479	0.08278284521
15292	0.04955942299	0.08278057573
15293	0.0495594178	0.08278059027
15294	0.04955896721	0.08278002961
15295	0.0495562779	0.08277783558
15296	0.04955542602	0.08277734813
15297	0.04955541791	0.08277737655
15298	0.04955539514	0.08277739549
15299	0.0495553875	0.08277742286
15300	0.04955485524	0.08277695789
15301	0.04955484702	0.08277699557
15302	0.04955445119	0.08277643781
15303	0.0495541078	0.08277589894
15304	0.04955270121	0.08277592052
15305	0.04955269359	0.08277598507
15306	0.0495526862	0.08277604779
15307	0.04955133494	0.08277606515
15308	0.04955002423	0.08277608878
15309	0.04954875284	0.08277611812
15310	0.0495484582	0.08277555577
15311	0.04954831052	0.08277565636
15312	0.04954708193	0.08277567836
15313	0.04954679868	0.08277512051
15314	0.04954560751	0.08277513994
15315	0.04954546356	0.08277527941
15316	0.04954519134	0.0827747253
15317	0.04954453189	0.08277240071
15318	0.04954336683	0.08277245274
15319	0.04954272185	0.08277018352
15320	0.04954200992	0.08276970374
15321	0.04954165683	0.08276973445
15322	0.04954104453	0.08276926236
15323	0.04954070068	0.08276933775
15324	0.04954068935	0.08276940182
15325	0.04954009767	0.08276720627
15326	0.04954009144	0.08276721794
15327	0.04953952163	0.08276509792
15328	0.04953903713	0.08276502859
15329	0.04953849961	0.08276297831
15330	0.04953806199	0.08276290762
15331	0.04953802161	0.08276276562
15332	0.04953772024	0.08276270408
15333	0.0495372085	0.08276072544
15334	0.04953719415	0.08276085692
15335	0.04953717425	0.08276091523
15336	0.04953716043	0.08276104157
15337	0.04953714703	0.08276116418
15338	0.04953713614	0.08276128317
15339	0.04953712652	0.08276139866
15340	0.0495370963	0.08276118485
15341	0.04953708655	0.08276130482
15342	0.04953705819	0.08276116273
15343	0.04953656424	0.08275922496
15344	0.04953655393	0.08275935328
15345	0.04953652422	0.08275921822
15346	0.04953649604	0.08275908747
15347	0.04953648524	0.08275922732
15348	0.04953645549	0.08275903201
15349	0.04953597802	0.08275714705
15350	0.04953595927	0.08275724144
15351	0.04953594939	0.08275723492
15352	0.04953593517	0.08275734235
15353	0.04953592472	0.08275748398
15354	0.04953591459	0.08275762144
15355	0.04953590476	0.08275775485
15356	0.04953588732	0.08275783293
15357	0.04953587789	0.08275796049
15358	0.04953586874	0.0827580843
15359	0.04953585211	0.08275815635
15360	0.04953584333	0.08275827475
15361	0.04953583532	0.08275823824
15362	0.04953581938	0.08275830314
15363	0.04953581116	0.08275841367
15364	0.04953580319	0.08275852092
15365	0.04953579583	0.08275847757
15366	0.04953578832	0.08275857856
15367	0.04953578103	0.08275867655
15368	0.04953577396	0.08275877165
15369	0.04953576711	0.08275886392
15370	0.04953576046	0.08275895347
15371	0.04953574581	0.08275900395
15372	0.04953573947	0.08275894667
15373	0.04953572529	0.08275899327
15374	0.04953571914	0.08275907541
15375	0.04953571317	0.08275901644
15376	0.04953570739	0.08275909377
15377	0.04953570171	0.08275903435
15378	0.04953568814	0.08275907323
15379	0.04953568268	0.08275901487
15380	0.04953567745	0.08275908469
15381	0.04953567237	0.08275915244
15382	0.04953566745	0.08275921818
15383	0.04953566267	0.08275928196
15384	0.04953564988	0.08275931107
15385	0.04953564176	0.08275921521
15386	0.0495356293	0.08275924182
15387	0.04953562489	0.08275930087
15388	0.04953561727	0.08275920867
15389	0.04953560522	0.0827592312
15390	0.04953559785	0.0827591415
15391	0.04953472216	0.08275745309
15392	0.04953442854	0.08275729548
15393	0.04953407046	0.08275699043
15394	0.04953405869	0.08275701074
15395	0.04953404727	0.08275703047
15396	0.0495340362	0.08275704965
15397	0.04953239969	0.08275593985
15398	0.04953238787	0.08275595957
15399	0.0495323764	0.08275597874
15400	0.04953234144	0.08275581132
15401	0.04953233038	0.08275582866
15402	0.04953231965	0.08275584552
15403	0.04953209644	0.08275585493
15404	0.04953208562	0.08275586906
15405	0.04953207513	0.08275588279
15406	0.04953206496	0.08275589616
15407	0.04953189034	0.08275607295
15408	0.04953188032	0.08275608976
15409	0.04953171096	0.08275626246
15410	0.04953141893	0.08275620719
15411	0.04953113566	0.08275615667
15412	0.04953108429	0.0827556849
15413	0.04953103515	0.08275522814
15414	0.04953085534	0.08275539843
15415	0.04953058048	0.08275535162
15416	0.04953031386	0.08275530896
15417	0.04953012916	0.08275546906
15418	0.04952849683	0.08275461606
15419	0.04952832405	0.08275477206
15420	0.04952831604	0.08275476399
15421	0.04952673474	0.08275397619
15422	0.04952672708	0.08275396686
15423	0.04952522587	0.08275323425
15424	0.04952381475	0.08275255329
15425	0.04952360747	0.08275230346
15426	0.0495235258	0.08275206182
15427	0.04952346464	0.08275198171
15428	0.04952340532	0.08275190424
15429	0.04952334777	0.08275182931
15430	0.04952327408	0.08275196565
15431	0.0495232036	0.08275209834
15432	0.04952313109	0.08275187653
15433	0.04952308427	0.082751462
15434	0.04952301569	0.08275159932
15435	0.04952294916	0.08275173291
15436	0.04952287974	0.08275152855
15437	0.04952281511	0.08275166278
15438	0.04952274803	0.08275146872
15439	0.04952248485	0.08275138665
15440	0.0495210289	0.08275066337
15441	0.049521023	0.08275064048
15442	0.04952100244	0.08275059274
15443	0.04952099649	0.08275057309
15444	0.04952097815	0.08275049983
15445	0.04952097238	0.08275047869
15446	0.04952096678	0.0827504582
15447	0.04952091757	0.08275048902
15448	0.04952091669	0.08275044781
15449	0.04952089719	0.08275037488
15450	0.04951950441	0.0827496888
15451	0.04951948424	0.0827496184
15452	0.04951946751	0.08274967996
15453	0.04951942744	0.08274981405
15454	0.04951942616	0.08274989197
15455	0.04951940685	0.08274982624
15456	0.0495194056	0.08274990437
15457	0.0495193869	0.08274983939
15458	0.04951938569	0.08274991769
15459	0.04951936912	0.08274997474
15460	0.04951917882	0.08274980176
15461	0.04951916237	0.08274977604
15462	0.04951897994	0.08274961007
15463	0.04951896544	0.08274967503
15464	0.04951895137	0.08274973811
15465	0.0495188954	0.08274978432
15466	0.04951884111	0.08274982934
15467	0.04951882614	0.08274982061
15468	0.04951881163	0.08274981216
15469	0.04951880727	0.08274985583
15470	0.0495181754	0.08274899901
15471	0.04951812263	0.08274902504
15472	0.04951811899	0.0827490467
15473	0.04951752429	0.08274822014
15474	0.04951752132	0.08274822723
15475	0.04951746838	0.08274825025
15476	0.04951693664	0.08274745348
15477	0.04951693327	0.08274747415
15478	0.04951693	0.0827474942
15479	0.04951651671	0.08274672257
15480	0.04951651141	0.08274677973
15481	0.04951560173	0.08274578911
15482	0.04951510664	0.08274530672
15483	0.04951507741	0.08274534546
15484	0.04951507239	0.08274539932
15485	0.04951504413	0.0827454353
15486	0.04951503917	0.08274548933
15487	0.04951501183	0.08274552261
15488	0.04951498532	0.08274555497
15489	0.04951414002	0.0827446073
15490	0.04951365809	0.08274370116
15491	0.04951364524	0.08274372859
15492	0.04951363277	0.08274375525
15493	0.04951259389	0.08274376714
15494	0.0495125827	0.08274379856
15495	0.04951257186	0.08274382909
15496	0.04951156829	0.08274384143
15497	0.04951060931	0.0827438603
15498	0.04950622882	0.08273280872
15499	0.04950531671	0.08273283033
15500	0.0495044376	0.0827328574
15501	0.04950018916	0.08272244245
15502	0.04949606818	0.08271264216
15503	0.04949207082	0.08270342033
15504	0.04949159869	0.08270255097
15505	0.04948772126	0.08269387101
15506	0.04948686432	0.08269385539
15507	0.04948310568	0.08268569455
15508	0.0494794598	0.08267801571
15509	0.04947899989	0.08267718904
15510	0.04947855378	0.08267639797
15511	0.04947812105	0.0826756408
15512	0.0494777013	0.08267491592
15513	0.04947729415	0.08267422178
15514	0.04947689921	0.08267355695
15515	0.04947688069	0.08267356691
15516	0.0494764976	0.08267292964
15517	0.04947647967	0.08267293558
15518	0.04947646227	0.08267294139
15519	0.04947292603	0.08266569771
15520	0.04947255423	0.08266508752
15521	0.04946912411	0.08265826921
15522	0.04946579689	0.08265185317
15523	0.04946578001	0.08265185476
15524	0.04946576363	0.08265185635
15525	0.04946540332	0.08265127323
15526	0.04946538744	0.08265127117
15527	0.04946216011	0.08264523474
15528	0.04946181269	0.08264467666
15529	0.04945973257	0.08264296258
15530	0.04945771591	0.08264135562
15531	0.04945770022	0.0826413464
15532	0.04945574407	0.0826398403
15533	0.04945572881	0.08263982961
15534	0.04945571401	0.08263981927
15535	0.04945537985	0.08263926578
15536	0.04945536534	0.08263925246
15537	0.04945535128	0.08263923957
15538	0.04945516138	0.08263856547
15539	0.04945490654	0.08263830312
15540	0.04945488522	0.08263824287
15541	0.04945486453	0.08263818446
15542	0.04945467942	0.08263755112
15543	0.0494543559	0.08263702279
15544	0.0494543356	0.08263696312
15545	0.04945431591	0.08263690526
15546	0.04944876401	0.0826317664
15547	0.04944874457	0.082631702
15548	0.04944843085	0.08263118844
15549	0.04944841181	0.08263112275
15550	0.04944839333	0.08263105904
15551	0.0494483756	0.08263099727
15552	0.04944835864	0.08263093737
15553	0.04944805789	0.08263041934
15554	0.04944804146	0.08263036176
15555	0.04944774973	0.08262986461
15556	0.0494432619	0.08262494165
15557	0.04944297769	0.08262448682
15558	0.04943977919	0.08261976391
15559	0.04943695531	0.0826152334
15560	0.04943421615	0.08261088652
15561	0.04943393777	0.08261045605
15562	0.04943392744	0.08261051798
15563	0.04943390532	0.08261051761
15564	0.0494338956	0.08261057081
15565	0.04943388617	0.08261062245
15566	0.04943376948	0.08261064426
15567	0.04943376038	0.08261069243
15568	0.04943375156	0.08261073919
15569	0.04943363851	0.08261075734
15570	0.0494336172	0.08261075477
15571	0.04943350771	0.0826107674
15572	0.0494334015	0.08261078024
15573	0.04943338383	0.0826107778
15574	0.04943328205	0.08261078539
15575	0.0494332672	0.08261078325
15576	0.04943325245	0.08261073555
15577	0.0494330312	0.08261083191
15578	0.0494330181	0.08261079521
15579	0.04943301024	0.0826108793
15580	0.04943300262	0.08261096093
15581	0.04943278813	0.0826110538
15582	0.0494325852	0.08261114553
15583	0.04943257765	0.08261118262
15584	0.04943256713	0.0826111629
15585	0.0494325598	0.08261119871
15586	0.0494325527	0.08261123348
15587	0.04943235644	0.08261132254
15588	0.0494323494	0.08261136232
15589	0.04943234025	0.08261135157
15590	0.04943233343	0.08261138984
15591	0.04943214343	0.08261147622
15592	0.04943195914	0.08261156135
15593	0.04943178037	0.0826116452
15594	0.04943176168	0.08261142928
15595	0.04943175519	0.08261143336
15596	0.04943173707	0.08261122382
15597	0.0494317195	0.08261102101
15598	0.04943171239	0.08261102204
15599	0.04943170178	0.08261100012
15600	0.04943169502	0.08261099825
15601	0.04943168474	0.08261097662
15602	0.04943167831	0.08261097204
15603	0.0494316612	0.08261077818
15604	0.04943165977	0.08261078292
15605	0.04943029697	0.08261032619
15606	0.04943029022	0.08261024485
15607	0.04943028952	0.08260941187
15608	0.04943028344	0.08260933262
15609	0.04943028084	0.08260931875
15610	0.04943027833	0.08260930532
15611	0.04943027717	0.08260938177
15612	0.04943027648	0.08260945632
15613	0.04943027078	0.08260937544
15614	0.04943026976	0.08260946187
15615	0.04943026861	0.08260944605
15616	0.04943026315	0.08260936539
15617	0.04943026204	0.08260935017
15618	0.04943025678	0.08260927094
15619	0.04943025569	0.08260925634
15620	0.04943025062	0.08260917852
15621	0.04943024956	0.08260926548
15622	0.04943024467	0.08260918879
15623	0.04943024364	0.08260927368
15624	0.04943023893	0.08260919813
15625	0.04942848578	0.08260722741
15626	0.04942680736	0.08260649258
15627	0.049425586	0.0826058053
15628	0.04942433566	0.08260234694
15629	0.04942433465	0.08260243003
15630	0.04942433367	0.08260251091
15631	0.04942433272	0.08260258964
15632	0.04942314627	0.08260194287
15633	0.04942314542	0.08260201679
15634	0.04942314459	0.08260208873
15635	0.04942314379	0.08260215875
15636	0.04942314301	0.08260222688
15637	0.04942314225	0.08260229318
15638	0.04942313795	0.08260220462
15639	0.04942313379	0.08260211877
15640	0.04942304464	0.08260211849
15641	0.04942304059	0.08260203576
15642	0.04942295353	0.08260203632
15643	0.04942286908	0.08260203707
15644	0.04942284003	0.08260194172
15645	0.04942281184	0.08260184926
15646	0.0494227845	0.08260175961
15647	0.04942270242	0.08260176719
15648	0.04942171304	0.08259980555
15649	0.04942168819	0.0825996859
15650	0.04942166552	0.08259956989
15651	0.04942157069	0.08259966969
15652	0.04942154341	0.08259975118
15653	0.04941956363	0.08259798
15654	0.0494180749	0.08259738127
15655	0.04941663084	0.08259681915
15656	0.0494152301	0.08259629142
15657	0.04941387138	0.08259579604
15658	0.04941195169	0.08259411179
15659	0.04941194833	0.0825940587
15660	0.04941099388	0.08259219065
15661	0.04941006806	0.08259041098
15662	0.04940820245	0.08258872816
15663	0.04940732336	0.08258703818
15664	0.0494072621	0.0825869565
15665	0.04940681999	0.08258661797
15666	0.04940671938	0.08258661651
15667	0.04940662179	0.08258661549
15668	0.04940652712	0.08258661487
15669	0.04940642821	0.08258657216
15670	0.04940461477	0.0825849809
15671	0.04940460209	0.08258487496
15672	0.04940284302	0.08258335389
15673	0.04940271659	0.08258335376
15674	0.0494027042	0.08258325451
15675	0.04940270083	0.08258334427
15676	0.04940269757	0.08258343154
15677	0.0494026944	0.08258351638
15678	0.04940269133	0.08258359884
15679	0.04940267943	0.08258349811
15680	0.04940267624	0.08258357889
15681	0.04940261345	0.08258360523
15682	0.04939986537	0.08258004153
15683	0.04939974498	0.08258010024
15684	0.04939938291	0.08257962038
15685	0.0493990317	0.08257915669
15686	0.04939873956	0.0825787086
15687	0.04939863847	0.08257875193
15688	0.04939836396	0.08257832218
15689	0.04939827154	0.08257836016
15690	0.04939551237	0.0825773216
15691	0.04939283597	0.08257634517
15692	0.04939271048	0.08257635671
15693	0.04939258875	0.08257636967
15694	0.04938907833	0.08257401774
15695	0.04938880506	0.08257416446
15696	0.04938868175	0.08257416721
15697	0.0493886175	0.08257417152
15698	0.0493872292	0.08257358128
15699	0.04938550213	0.08257261985
15700	0.04938541141	0.08257243716
15701	0.04938456269	0.08257225982
15702	0.04938450603	0.08257207538
15703	0.04938208707	0.08256864837
15704	0.04938202993	0.08256841901
15705	0.04937850501	0.08256635232
15706	0.0493783484	0.08256623756
15707	0.04937829555	0.08256603264
15708	0.04937824429	0.08256583402
15709	0.04937819791	0.0825657993
15710	0.04937775953	0.08256669507
15711	0.0493773343	0.08256757393
15712	0.0493772889	0.0825675487
15713	0.04937724487	0.08256752434
15714	0.0493768326	0.08256838946
15715	0.04937682949	0.08256828851
15716	0.04937662677	0.08256831001
15717	0.04937662379	0.08256821352
15718	0.04937581898	0.08256801682
15719	0.0493750383	0.08256784141
15720	0.0493745371	0.08256746696
15721	0.04937378088	0.0825673145
15722	0.04937377697	0.08256721577
15723	0.0493731595	0.08256708487
15724	0.0493726679	0.0825667329
15725	0.04937219104	0.08256639381
15726	0.04937215004	0.08256631542
15727	0.04937157511	0.08256620993
15728	0.04937111337	0.08256588737
15729	0.04937092992	0.08256579955
15730	0.04937070156	0.08256575766
15731	0.04937058536	0.08256561537
15732	0.04937047389	0.08256547794
15733	0.04937037343	0.08256543832
15734	0.049368625	0.08256461807
15735	0.04936765195	0.08256462328
15736	0.04936671044	0.08256463536
15737	0.0493658898	0.08256465367
15738	0.04936509379	0.08256467764
15739	0.04936432165	0.08256470674
15740	0.04936392108	0.08256384522
15741	0.04936377734	0.08256378765
15742	0.04936303673	0.0825623042
15743	0.04936165572	0.08256142158
15744	0.04936161318	0.08256112764
15745	0.04936157191	0.08256084303
15746	0.04936087168	0.08255939812
15747	0.0493539313	0.08255466083
15748	0.04935321525	0.08255484582
15749	0.04935286166	0.08255466197
15750	0.04935215359	0.08255324209
15751	0.04935155316	0.08255187192
15752	0.04935148856	0.08255171266
15753	0.04935070533	0.08255192472
15754	0.04935002604	0.08255213764
15755	0.04934940923	0.08255235096
15756	0.04934884415	0.08255256427
15757	0.04934536676	0.08255054519
15758	0.04934469122	0.08255010575
15759	0.04934432582	0.08254989816
15760	0.04934397138	0.08254969827
15761	0.04934362758	0.08254950577
15762	0.04934329409	0.08254932036
15763	0.04934270351	0.08254895822
15764	0.04934217647	0.08254861095
15765	0.04934212473	0.08254847161
15766	0.04934180206	0.08254829475
15767	0.04934148906	0.08254812443
15768	0.04934126567	0.08254759204
15769	0.04934118864	0.08254727106
15770	0.04934111392	0.08254696036
15771	0.04934058265	0.08254568609
15772	0.04934019875	0.08254518514
15773	0.04933968843	0.08254395881
15774	0.04933939775	0.08254386743
15775	0.04933896869	0.08254268541
15776	0.04933855768	0.08254154431
15777	0.04933854175	0.0825414424
15778	0.04933814316	0.08254034424
15779	0.04933775653	0.08253928388
15780	0.0493373815	0.08253825988
15781	0.04933701772	0.08253727089
15782	0.04933687324	0.08253714418
15783	0.04933652043	0.08253619153
15784	0.04933589336	0.08253644375
15785	0.04933532432	0.08253669598
15786	0.04933518101	0.082536573
15787	0.049335042	0.08253645411
15788	0.04933443634	0.08253657756
15789	0.04933406719	0.08253553681
15790	0.04933355839	0.08253456869
15791	0.04933298019	0.08253466696
15792	0.0493324356	0.08253476908
15793	0.04933192475	0.08253487451
15794	0.04932984502	0.08253416746
15795	0.04932934981	0.08253425372
15796	0.04932889383	0.082534343
15797	0.04932846859	0.08253443489
15798	0.04932805743	0.082534529
15799	0.04932803665	0.08253447188
15800	0.04932765933	0.08253455708
15801	0.04932728606	0.08253442151
15802	0.04932692398	0.08253429129
15803	0.04932614613	0.08253429038
15804	0.04932584477	0.08253434786
15805	0.04932555245	0.08253440463
15806	0.0493252689	0.08253446066
15807	0.04932499386	0.0825345159
15808	0.0493242218	0.08253443185
15809	0.04932358644	0.08253442188
15810	0.04932343346	0.08253441612
15811	0.04932275072	0.0825343446
15812	0.04932208846	0.0825342853
15813	0.04932201347	0.08253422251
15814	0.04932194072	0.08253416489
15815	0.0493218159	0.08253402747
15816	0.04932103635	0.08253407325
15817	0.04932034675	0.08253412953
15818	0.04932028615	0.08253409831
15819	0.04931964634	0.08253416368
15820	0.04931902573	0.08253423741
15821	0.04931843243	0.08253431864
15822	0.04931800073	0.08253536056
15823	0.04931755803	0.08253637322
15824	0.04931502019	0.08253431559
15825	0.04931459534	0.08253441985
15826	0.04931419069	0.08253542197
15827	0.04931173614	0.08253345805
15828	0.04931147339	0.08253358931
15829	0.04930923956	0.08253171028
15830	0.04930849224	0.08253025035
15831	0.04930776735	0.08252884722
15832	0.04930567191	0.08252704472
15833	0.04930363934	0.08252531602
15834	0.04930300614	0.08252508134
15835	0.04930244571	0.08252485952
15836	0.04929932815	0.08251912906
15837	0.04929657872	0.08251362085
15838	0.04929602305	0.082513417
15839	0.04929360255	0.08250812673
15840	0.04929186248	0.08250637948
15841	0.04929017461	0.08250470181
15842	0.04928984813	0.08250483951
15843	0.04928959054	0.08250493652
15844	0.04928927367	0.08250507718
15845	0.04928764381	0.08250347587
15846	0.04928736833	0.08250357699
15847	0.04928710389	0.08250367698
15848	0.04928552734	0.0825021446
15849	0.04928518065	0.08250224852
15850	0.04928368329	0.08250077014
15851	0.04928341788	0.08250090954
15852	0.04928221273	0.082499469
15853	0.04928116704	0.08249808423
15854	0.04928020983	0.0824967528
15855	0.04927928134	0.08249547242
15856	0.04927899742	0.08249560836
15857	0.04927887321	0.0824957559
15858	0.04927861116	0.08249588561
15859	0.04927848946	0.08249604612
15860	0.04927759189	0.08249480702
15861	0.04927687591	0.0824936149
15862	0.04927618942	0.08249246778
15863	0.04927607444	0.08249264696
15864	0.04927596291	0.08249282339
15865	0.0492752966	0.08249170485
15866	0.04927528682	0.08249177684
15867	0.04927517897	0.08249195092
15868	0.04927507435	0.0824921221
15869	0.04927480934	0.08249242835
15870	0.049274707	0.08249258146
15871	0.04927406329	0.08249147996
15872	0.04927398952	0.0824915589
15873	0.0492738903	0.08249170876
15874	0.04927326578	0.08249063928
15875	0.04927266	0.08248960911
15876	0.0492720724	0.08248861665
15877	0.04926749477	0.08248549556
15878	0.04926709048	0.08248538092
15879	0.04926669832	0.08248527041
15880	0.04926597949	0.08248384723
15881	0.04926540215	0.08248247069
15882	0.04926501647	0.0824822234
15883	0.04926448656	0.08248089422
15884	0.04926439861	0.08248111896
15885	0.04926388453	0.08247983086
15886	0.04926379918	0.08248004805
15887	0.04926330047	0.08247879977
15888	0.04926277682	0.08247868309
15889	0.04926226887	0.08247858067
15890	0.04925811565	0.0824755604
15891	0.04925808479	0.08247554301
15892	0.04925805485	0.08247552634
15893	0.0492580258	0.08247551037
15894	0.04925799328	0.08247560459
15895	0.04925796571	0.08247558167
15896	0.04925793895	0.0824755596
15897	0.04925772589	0.08247581444
15898	0.04925769417	0.08247590955
15899	0.04925767987	0.08247616893
15900	0.04925766688	0.0824764315
15901	0.04925764505	0.08247651799
15902	0.04925762388	0.08247660208
15903	0.04925719994	0.0824754058
15904	0.04925717657	0.08247548741
15905	0.04925715389	0.08247556676
15906	0.0492571319	0.08247564389
15907	0.04925692485	0.08247592249
15908	0.04925594559	0.08247552302
15909	0.04925593504	0.08247540148
15910	0.04925542244	0.08247510357
15911	0.04925536594	0.08247504642
15912	0.04925531115	0.08247499102
15913	0.04925481392	0.08247470768
15914	0.04925480133	0.08247498801
15915	0.04925432322	0.08247471671
15916	0.0492543121	0.08247462852
15917	0.04925429901	0.08247492019
15918	0.04925428825	0.08247483572
15919	0.04925427782	0.08247475381
15920	0.04925427702	0.08247471882
15921	0.04925426446	0.08247501381
15922	0.04925394315	0.08247479326
15923	0.04925375834	0.08247457993
15924	0.04925300325	0.08247408769
15925	0.0492522708	0.08247362222
15926	0.04925226821	0.08247356693
15927	0.04925226569	0.08247351336
15928	0.04925226325	0.08247346147
15929	0.04925226089	0.08247341119
15930	0.04925155064	0.08247297127
15931	0.04925154834	0.08247292259
15932	0.04925154612	0.08247287543
15933	0.04925154396	0.08247282974
15934	0.04925085517	0.08247241381
15935	0.04925081641	0.08247233348
15936	0.04925076639	0.08247231606
15937	0.04925071786	0.08247229919
15938	0.04925050737	0.08247232717
15939	0.04925045494	0.08247231339
15940	0.04925025077	0.08247234283
15941	0.04925021331	0.08247226747
15942	0.04925001528	0.08247229821
15943	0.04924934735	0.0824719071
15944	0.04924869945	0.0824715371
15945	0.04924859849	0.08247171375
15946	0.04924850123	0.08247188606
15947	0.04924841176	0.08247205411
15948	0.04924614786	0.08246683563
15949	0.04924157146	0.08245363794
15950	0.04924111481	0.08245315311
15951	0.0492410756	0.08245317687
15952	0.04924103757	0.08245320014
15953	0.04924064781	0.08245272349
15954	0.04924034556	0.08245258027
15955	0.04923689966	0.08245027257
15956	0.04923409829	0.08244806576
15957	0.04923405912	0.08244791162
15958	0.04923322375	0.08244754029
15959	0.04923242409	0.08244719012
15960	0.04923233582	0.08244717177
15961	0.0492315647	0.08244684217
15962	0.04923153484	0.08244676298
15963	0.04923079939	0.08244645369
15964	0.04923038901	0.08244636809
15965	0.0492302205	0.08244620623
15966	0.04923005704	0.08244604993
15967	0.04922989849	0.08244589898
15968	0.04922960653	0.08244579449
15969	0.04922951928	0.0824457898
15970	0.04922944794	0.08244581243
15971	0.04922929394	0.0824456714
15972	0.04922914457	0.0824455352
15973	0.04922910974	0.0824453882
15974	0.04922825375	0.08244495082
15975	0.0492280845	0.08244480443
15976	0.04922792032	0.08244466461
15977	0.04922788453	0.08244451733
15978	0.04922762001	0.08244452925
15979	0.0492273698	0.08244454137
15980	0.04922733036	0.08244440132
15981	0.04922712893	0.08244438948
15982	0.04922696975	0.08244437851
15983	0.04922692912	0.08244425101
15984	0.0492268897	0.08244412774
15985	0.04922673554	0.08244411586
15986	0.04922669665	0.08244399868
15987	0.04922665891	0.08244388538
15988	0.04922633454	0.08244387545
15989	0.04922610183	0.08244357139
15990	0.04922571459	0.08244325606
15991	0.04922533897	0.08244296405
15992	0.04922497463	0.08244269384
15993	0.04922490264	0.08244294739
15994	0.04922486942	0.08244283789
15995	0.04922484029	0.08244273197
15996	0.0492244871	0.08244248723
15997	0.0492241445	0.08244226139
15998	0.04922411627	0.08244215852
15999	0.04922408888	0.082442059
16000	0.0492240783	0.0824418867
16001	0.04922405128	0.08244178856
16002	0.04922402508	0.08244169358
16003	0.04922399966	0.08244160168
16004	0.04922366633	0.08244141142
16005	0.04922365956	0.0824412465
16006	0.04922333675	0.08244107079
16007	0.04922314595	0.08244106573
16008	0.04922313857	0.08244090898
16009	0.04922313269	0.08244075719
16010	0.04922206424	0.08244032542
16011	0.04922187706	0.08244036941
16012	0.04922174062	0.08244041323
16013	0.04922173681	0.08244024372
16014	0.04922070056	0.08243983905
16015	0.04922056893	0.08243988176
16016	0.0492205653	0.08243971684
16017	0.04922056177	0.08243955708
16018	0.04922035383	0.08243920336
16019	0.04922033328	0.08243913849
16020	0.04922013504	0.08243879802
16021	0.04921850503	0.08243770172
16022	0.04921832153	0.08243752948
16023	0.04921814353	0.08243736297
16024	0.04921797088	0.08243720198
16025	0.04921777816	0.08243688999
16026	0.0492176109	0.08243674174
16027	0.04921749139	0.08243679984
16028	0.04921732918	0.08243665872
16029	0.04921717183	0.08243652227
16030	0.0492170559	0.08243657963
16031	0.04921694426	0.08243663604
16032	0.04921683677	0.08243669149
16033	0.04921675913	0.08243639962
16034	0.04921631192	0.08243633058
16035	0.04921623776	0.08243605597
16036	0.04921489988	0.08243556013
16037	0.04921488429	0.08243565879
16038	0.04921358816	0.0824351864
16039	0.04921351188	0.08243498036
16040	0.04921343789	0.08243478186
16041	0.04921336612	0.0824345906
16042	0.04921314598	0.08243454559
