iter	Passed	Remaining
1308	7096	99323
1309	7101	99312
1310	7105	99298
1311	7110	99283
1312	7115	99270
1313	7120	99258
1314	7125	99248
1315	7130	99238
1316	7135	99228
1317	7140	99218
1318	7146	99213
1319	7151	99204
1320	7156	99193
1321	7161	99188
1322	7167	99178
1323	7173	99189
1324	7178	99182
1325	7184	99185
1326	7191	99189
1327	7196	99185
1328	7201	99175
1329	7206	99164
1330	7239	99541
1331	7246	99552
1332	7253	99563
1333	7259	99572
1334	7264	99564
1335	7270	99555
1336	7275	99546
1337	7280	99535
1338	7285	99523
1339	7290	99511
1340	7295	99510
1341	7301	99504
1342	7306	99493
1343	7311	99482
1344	7316	99469
1345	7321	99457
1346	7326	99451
1347	7331	99438
1348	7336	99425
1349	7341	99416
1350	7346	99409
1351	7351	99396
1352	7356	99382
1353	7361	99369
1354	7366	99358
1355	7371	99346
1356	7376	99335
1357	7381	99323
1358	7386	99314
1359	7391	99307
1360	7396	99296
1361	7401	99284
1362	7406	99272
1363	7414	99302
1364	7421	99305
1365	7426	99296
1366	7431	99287
1367	7436	99278
1368	7441	99267
1369	7446	99256
1370	7451	99246
1371	7456	99233
1372	7461	99221
1373	7466	99212
1374	7471	99202
1375	7476	99194
1376	7481	99181
1377	7486	99168
1378	7491	99157
1379	7496	99149
1380	7502	99143
1381	7507	99132
1382	7512	99118
1383	7517	99108
1384	7522	99102
1385	7528	99103
1386	7533	99095
1387	7538	99083
1388	7543	99075
1389	7548	99061
1390	7553	99053
1391	7559	99044
1392	7563	99031
1393	7568	99016
1394	7573	99005
1395	7578	98990
1396	7583	98977
1397	7588	98971
1398	7593	98963
1399	7598	98951
1400	7603	98941
1401	7608	98929
1402	7613	98916
1403	7618	98904
1404	7623	98893
1405	7628	98880
1406	7633	98868
1407	7638	98859
1408	7643	98849
1409	7648	98838
1410	7653	98831
1411	7660	98839
1412	7666	98847
1413	7673	98861
1414	7680	98878
1415	7687	98887
1416	7693	98895
1417	7700	98909
1418	7707	98923
1419	7713	98919
1420	7718	98906
1421	7723	98906
