iter	Accuracy	MultiClass
4507	0.9001698863	0.2789314669
4508	0.9001874004	0.2789203901
4509	0.9001173442	0.2788809135
4510	0.9001173442	0.2788688774
4511	0.9001874004	0.27884903
4512	0.9002749707	0.2788337166
4513	0.9002574566	0.2787965372
4514	0.9002749707	0.2787765705
4515	0.9003099988	0.2787465705
4516	0.9003450269	0.2787314547
4517	0.900380055	0.2787129188
4518	0.9004150831	0.2786959359
4519	0.900380055	0.2786758138
4520	0.9003625409	0.2786624769
4521	0.9003099988	0.2786475918
4522	0.9003275128	0.2786272367
4523	0.9003275128	0.2786189353
4524	0.9003625409	0.2785915212
4525	0.9003450269	0.2785751294
4526	0.900380055	0.2785635331
4527	0.9003450269	0.2785432795
4528	0.9003625409	0.2785254895
4529	0.9003450269	0.2785035231
4530	0.9003625409	0.278489817
4531	0.900380055	0.278465976
4532	0.9003450269	0.2784266181
4533	0.9003450269	0.27841235
4534	0.9003275128	0.2783917821
4535	0.9003450269	0.2783799998
4536	0.9003625409	0.2783627906
4537	0.9004150831	0.2783439721
4538	0.9004851393	0.2783195682
4539	0.9004325972	0.2782840234
4540	0.9004501112	0.2782724941
4541	0.9004325972	0.2782514141
4542	0.9004851393	0.2782323768
4543	0.9004325972	0.2782183727
4544	0.9004676253	0.2781871202
4545	0.9004676253	0.2781725294
4546	0.9004851393	0.2781525687
4547	0.9004676253	0.2781400128
4548	0.9004676253	0.2781220006
4549	0.9005902237	0.2780915902
4550	0.9006602799	0.2780726728
4551	0.900712822	0.2780468005
4552	0.9007303361	0.2780286415
4553	0.900712822	0.2780173008
4554	0.9006602799	0.2780025336
4555	0.9006427658	0.2779758985
4556	0.9006427658	0.2779405432
4557	0.900695308	0.2779238764
4558	0.9006427658	0.2779014142
4559	0.9006777939	0.2778955298
4560	0.900695308	0.2778626291
4561	0.900712822	0.2778502213
4562	0.9007303361	0.2778258013
4563	0.9007828783	0.2778090881
4564	0.9007653642	0.2777939923
4565	0.9007828783	0.2777502145
4566	0.9008529345	0.277729217
4567	0.9007478501	0.2777150946
4568	0.9007653642	0.2776928507
4569	0.9007478501	0.2776815976
4570	0.9007653642	0.2776606969
4571	0.9007828783	0.2776407186
4572	0.9007303361	0.2776170369
4573	0.900712822	0.2775899096
4574	0.9007828783	0.2775826272
4575	0.9008003923	0.2775618917
4576	0.9008354204	0.2775113154
4577	0.9009054766	0.2774931234
4578	0.9008704485	0.2774587013
4579	0.9008354204	0.2774354182
4580	0.9009229907	0.2774047421
4581	0.9009229907	0.2773848851
4582	0.9009229907	0.2773655042
4583	0.9009580188	0.2773404043
4584	0.9009054766	0.2773233362
4585	0.9008879626	0.2773087848
4586	0.9008529345	0.2772863142
4587	0.9009229907	0.2772707896
4588	0.9008704485	0.277253294
4589	0.9008879626	0.2772448297
4590	0.9009054766	0.2772328379
4591	0.9009405048	0.2772207772
4592	0.9009755329	0.2771977458
4593	0.901010561	0.2771781077
4594	0.9009755329	0.2771586446
4595	0.9009755329	0.2771486183
4596	0.901028075	0.2771267346
4597	0.9010631031	0.2771033546
4598	0.9010631031	0.2770748332
4599	0.901028075	0.2770604623
4600	0.901010561	0.2770441957
4601	0.901028075	0.2770248977
4602	0.901028075	0.2769998174
4603	0.9010455891	0.2769855632
4604	0.9010806172	0.2769710472
4605	0.9010455891	0.2769418532
4606	0.9011331594	0.2769103615
4607	0.9010981313	0.2768916324
4608	0.9012207296	0.2768799023
4609	0.9011857015	0.2768407422
4610	0.9012032156	0.276826992
4611	0.9011681875	0.2768113566
4612	0.9011506734	0.2767896972
4613	0.9012032156	0.2767665062
4614	0.9012032156	0.2767525657
4615	0.9012557577	0.2767327285
4616	0.901325814	0.2767124495
4617	0.901343328	0.2766925657
4618	0.901325814	0.2766615473
4619	0.9013608421	0.2766408054
4620	0.9013082999	0.2766223624
4621	0.9013082999	0.2766076604
4622	0.901343328	0.2765866898
4623	0.901343328	0.2765783722
4624	0.9013608421	0.2765601479
4625	0.9013958702	0.2765304405
4626	0.9014484124	0.2765093575
4627	0.9014484124	0.2764815182
4628	0.9013608421	0.2764701522
4629	0.9013608421	0.2764382719
4630	0.9013783561	0.2763965908
4631	0.9013958702	0.2763763087
4632	0.9013958702	0.2763627787
4633	0.9014133842	0.2763389805
4634	0.9013958702	0.276326757
4635	0.9013958702	0.2763102771
4636	0.9013958702	0.2762916231
4637	0.9014133842	0.2762773773
4638	0.9014484124	0.2762598952
4639	0.9014834405	0.2762454193
4640	0.9014308983	0.2762165028
4641	0.9013958702	0.276191356
4642	0.9014133842	0.2761630759
4643	0.9014308983	0.2761523159
4644	0.9014308983	0.2761404756
4645	0.9014659264	0.2761107041
4646	0.9014834405	0.2760891181
4647	0.9015885248	0.2760723789
4648	0.9015534967	0.2760515145
4649	0.9015710107	0.2760206884
4650	0.9015885248	0.2760036217
4651	0.901641067	0.2759740741
4652	0.9016760951	0.2759611652
4653	0.9016760951	0.2759417995
4654	0.9015534967	0.2759049521
4655	0.9015710107	0.2758848398
4656	0.9016760951	0.275856867
4657	0.901658581	0.275835249
4658	0.901658581	0.2758236032
4659	0.9016936091	0.2758095971
4660	0.9016760951	0.2757772669
4661	0.901641067	0.275758838
4662	0.9016760951	0.275740775
4663	0.9016060388	0.2757085206
4664	0.901658581	0.2756896088
4665	0.9016760951	0.2756730114
4666	0.9017111232	0.2756465385
4667	0.9017286372	0.2756293292
4668	0.9016760951	0.2756102091
4669	0.9016936091	0.2755923313
4670	0.901658581	0.2755770404
4671	0.9016936091	0.2755627794
4672	0.9016936091	0.2755438153
4673	0.901658581	0.2755224011
4674	0.901658581	0.2754770304
4675	0.9016760951	0.2754574025
4676	0.9016936091	0.2754169187
4677	0.9017286372	0.2753971028
4678	0.9017986935	0.2753799796
4679	0.9017811794	0.2753648197
4680	0.9017636653	0.275350285
4681	0.9017461513	0.2753291939
4682	0.9018162075	0.2753142747
4683	0.9018687497	0.2752957317
4684	0.9018687497	0.2752702883
4685	0.9019037778	0.2752536643
4686	0.9018862637	0.2752460827
4687	0.9017986935	0.2752286089
4688	0.9017986935	0.2752089297
4689	0.9018512356	0.2751967207
4690	0.9018687497	0.2751800319
4691	0.9018687497	0.2751685106
4692	0.9018512356	0.2751537371
4693	0.9017986935	0.2751312621
4694	0.9018337216	0.2751142697
4695	0.9018862637	0.2750947732
4696	0.9019212918	0.2750704299
4697	0.9019212918	0.2750599856
4698	0.9019388059	0.2750425008
4699	0.9019913481	0.2750118643
4700	0.9020088621	0.2749979396
4701	0.9020263762	0.2749865389
4702	0.901973834	0.2749752682
4703	0.901973834	0.2749560789
4704	0.9019913481	0.2749340394
4705	0.901973834	0.2749181171
4706	0.901973834	0.274883409
4707	0.9019913481	0.2748699648
4708	0.901973834	0.2748442977
4709	0.9020088621	0.274829507
4710	0.9020263762	0.2748022057
4711	0.9020614043	0.2747810683
4712	0.9020614043	0.2747661225
4713	0.9020438902	0.2747510633
4714	0.9020263762	0.274739895
4715	0.9020263762	0.2747253205
4716	0.9020614043	0.2746963941
4717	0.9020614043	0.2746805953
4718	0.9020438902	0.2746553272
4719	0.9020789183	0.2746399702
4720	0.9020789183	0.2746207793
4721	0.9020789183	0.2745976068
4722	0.9021314605	0.2745762966
4723	0.9021139464	0.2745633906
4724	0.9021314605	0.2745582096
4725	0.9021314605	0.2745396584
4726	0.9021664886	0.2745165382
4727	0.9021664886	0.2744989334
4728	0.9021314605	0.2744741736
4729	0.9021840027	0.274451651
4730	0.9021840027	0.2744355832
4731	0.9021664886	0.274403538
4732	0.9021314605	0.2743706557
4733	0.9021840027	0.2743588947
4734	0.9021840027	0.274341921
4735	0.9021489746	0.2743308623
4736	0.9022015167	0.2743068571
4737	0.9021664886	0.2742878637
4738	0.9021664886	0.2742628643
4739	0.9021139464	0.2742501845
4740	0.9020789183	0.2742393769
4741	0.9020789183	0.2742229407
4742	0.9021489746	0.2741964817
4743	0.9021489746	0.2741836784
4744	0.9021489746	0.2741693768
4745	0.9020964324	0.2741569812
4746	0.9020964324	0.2741393188
4747	0.9021489746	0.2741199771
4748	0.9022190308	0.2741051095
4749	0.9022365448	0.2740794601
4750	0.9022365448	0.274056728
4751	0.9022715729	0.2740315992
4752	0.9022365448	0.2740112692
4753	0.9023591432	0.2739778569
4754	0.9023416292	0.2739604569
4755	0.9023941713	0.273940101
4756	0.9023766573	0.2739298412
4757	0.9023941713	0.2739054538
4758	0.9023591432	0.2738820867
4759	0.9023766573	0.2738681914
4760	0.9023591432	0.2738427881
4761	0.9023416292	0.2738262117
4762	0.9023416292	0.2738053242
4763	0.9023766573	0.2737855275
4764	0.9023416292	0.2737627479
4765	0.9023416292	0.2737514991
4766	0.9023416292	0.2737438514
4767	0.9023941713	0.2737149097
4768	0.9023766573	0.2737034267
4769	0.9023591432	0.273684297
4770	0.9023416292	0.2736626567
4771	0.9024467135	0.2736490011
4772	0.9024291994	0.2736290774
4773	0.9024291994	0.2736018694
4774	0.9025517978	0.2735661707
4775	0.9025342838	0.2735525999
4776	0.9024992557	0.2735315921
4777	0.9024291994	0.273511332
4778	0.9023941713	0.2734882368
4779	0.9024467135	0.2734763412
4780	0.9024642275	0.2734553698
4781	0.9024291994	0.2734235045
4782	0.9023941713	0.2734021208
4783	0.9024116854	0.2733752181
4784	0.9024642275	0.2733464604
4785	0.9024642275	0.2733300032
4786	0.9024467135	0.2733037623
4787	0.9024992557	0.2732890769
4788	0.9024291994	0.2732748227
4789	0.9024467135	0.2732680853
4790	0.9024467135	0.2732320652
4791	0.9024116854	0.2732179775
4792	0.9024467135	0.2732058177
4793	0.9024467135	0.2731890044
4794	0.9024817416	0.2731689237
4795	0.9025693119	0.2731420711
4796	0.9026393681	0.273122097
4797	0.9026743962	0.2731035742
4798	0.9026919103	0.2730900704
4799	0.9027269384	0.2730639353
4800	0.9026743962	0.2730529065
4801	0.9027269384	0.2730362446
4802	0.9027094243	0.2730281908
4803	0.9027094243	0.2730088613
4804	0.9027269384	0.2729901675
4805	0.9027094243	0.2729699164
4806	0.9026568821	0.2729553538
4807	0.9027094243	0.2729368288
4808	0.9027269384	0.2729111828
4809	0.9027094243	0.2728952065
4810	0.9027269384	0.2728781494
4811	0.9027269384	0.2728607912
4812	0.9027094243	0.2728400497
4813	0.9026919103	0.2728233349
4814	0.9026919103	0.2728086414
4815	0.9027094243	0.2727918891
4816	0.9027269384	0.2727734413
4817	0.9027094243	0.2727594521
4818	0.9027794805	0.2727254048
4819	0.9027269384	0.2727079923
4820	0.9027444524	0.2726952991
4821	0.9026919103	0.2726789329
4822	0.9026919103	0.2726390229
4823	0.9027094243	0.2726228934
4824	0.9027619665	0.2726065737
4825	0.9026919103	0.2726007971
4826	0.9026919103	0.2725717651
4827	0.9027444524	0.2725506803
4828	0.9027269384	0.2725217686
4829	0.9027619665	0.272511309
4830	0.9027269384	0.2724962567
4831	0.9027969946	0.2724658862
4832	0.9027794805	0.2724530126
4833	0.9027969946	0.2724432365
4834	0.9028845649	0.2724177395
4835	0.9028845649	0.2724032532
4836	0.9029020789	0.2723819047
4837	0.902919593	0.2723574917
4838	0.9030071632	0.2723354707
4839	0.9030071632	0.2723203639
4840	0.9030071632	0.2723098298
4841	0.9029721351	0.2722974914
4842	0.9030597054	0.2722634865
4843	0.9030772195	0.2722300457
4844	0.9030947335	0.2722010791
4845	0.9031122476	0.272189725
4846	0.9031472757	0.2721773771
4847	0.9030772195	0.2721450535
4848	0.9030772195	0.2721269387
4849	0.9030772195	0.272111685
4850	0.9030947335	0.2720921636
4851	0.9030947335	0.27206723
4852	0.9030597054	0.2720518112
4853	0.9031297616	0.2720313574
4854	0.9031472757	0.2720038189
4855	0.9031297616	0.2719747131
4856	0.903234846	0.2719569486
4857	0.9031823038	0.2719362842
4858	0.9031647897	0.2719265428
4859	0.903234846	0.271910342
4860	0.9031823038	0.2718865744
4861	0.9031647897	0.2718777711
4862	0.9031823038	0.2718635557
4863	0.9031472757	0.2718502402
4864	0.9031122476	0.2718455543
4865	0.9030772195	0.2718277185
4866	0.9030947335	0.2718126659
4867	0.9031647897	0.2717957775
4868	0.9031297616	0.2717710247
4869	0.9031472757	0.2717566851
4870	0.9031297616	0.2717483344
4871	0.9030947335	0.2717214156
4872	0.9030772195	0.2717049862
4873	0.9030947335	0.2716855285
4874	0.9030772195	0.2716663083
4875	0.9031122476	0.27165442
4876	0.9031297616	0.2716291631
4877	0.9030421914	0.271612621
4878	0.9030246773	0.2715971841
4879	0.9030246773	0.2715828624
4880	0.9030597054	0.2715616631
4881	0.9031122476	0.2715500935
4882	0.9031297616	0.2715259437
4883	0.9031823038	0.2715137204
4884	0.9031647897	0.2715000402
4885	0.9031647897	0.2714877964
4886	0.9031472757	0.2714756632
4887	0.9031647897	0.2714567604
4888	0.9031297616	0.2714239134
4889	0.9031823038	0.2714030893
4890	0.90325236	0.2713833179
4891	0.90325236	0.2713581057
4892	0.90325236	0.2713418167
4893	0.9033049022	0.2713270997
4894	0.9033574443	0.2713143182
4895	0.9033399303	0.2713046787
4896	0.9033574443	0.271288733
4897	0.9033574443	0.2712655273
4898	0.9033574443	0.2712399749
4899	0.9033574443	0.2712253811
4900	0.9033924725	0.2712120016
4901	0.9034099865	0.2712000229
4902	0.9034450146	0.2711872574
4903	0.9034625287	0.2711570945
4904	0.9033924725	0.2711385156
4905	0.9034625287	0.2711259054
4906	0.9035150708	0.2711116825
4907	0.9034800427	0.2710976519
4908	0.9035150708	0.2710790324
4909	0.9035325849	0.2710672618
4910	0.903550099	0.271045121
4911	0.9036026411	0.2710375395
4912	0.9036201552	0.2710119508
4913	0.9035851271	0.2709841281
4914	0.9036026411	0.2709611447
4915	0.9036376692	0.2709413989
4916	0.9036201552	0.2709262219
4917	0.9036376692	0.270882331
4918	0.9036726973	0.2708690914
4919	0.9036726973	0.2708638913
4920	0.9036726973	0.2708463089
4921	0.9036902114	0.270823082
4922	0.9036551833	0.2708048988
4923	0.9036551833	0.2707761795
4924	0.9036376692	0.2707534953
4925	0.9036726973	0.2707427257
4926	0.9037077254	0.2707295171
4927	0.9037602676	0.2707138348
4928	0.9037077254	0.2706961248
4929	0.9037077254	0.2706828988
4930	0.9036551833	0.2706646873
4931	0.9036551833	0.2706467688
4932	0.9036376692	0.2706310208
4933	0.9036551833	0.2706136926
4934	0.9037252395	0.2705922838
4935	0.9037427536	0.2705737072
4936	0.9037077254	0.2705552185
4937	0.9037077254	0.2705238654
4938	0.9037252395	0.270505867
4939	0.9037077254	0.2704814179
4940	0.9037252395	0.2704700302
4941	0.9037252395	0.2704629226
4942	0.9037077254	0.2704539373
4943	0.9036551833	0.2704323781
4944	0.9037077254	0.2704036163
4945	0.9037602676	0.2703809551
4946	0.9037427536	0.2703711696
4947	0.9037427536	0.2703539942
4948	0.9037602676	0.2703421578
4949	0.9037427536	0.2703291538
4950	0.9037077254	0.270313647
4951	0.9036726973	0.2702949243
4952	0.9037252395	0.2702848379
4953	0.9037427536	0.2702770727
4954	0.9037602676	0.2702456999
4955	0.9038128098	0.2702186753
4956	0.9037602676	0.2701997419
4957	0.9037952957	0.2701741184
4958	0.9037602676	0.2701536034
4959	0.9037952957	0.2701304181
4960	0.9037252395	0.2701114418
4961	0.9037427536	0.2700984344
4962	0.9037602676	0.2700759818
4963	0.9037427536	0.2700537204
4964	0.9037777817	0.2700404733
4965	0.9038303238	0.270025026
4966	0.9038653519	0.269997279
4967	0.9038303238	0.2699727962
4968	0.9038128098	0.2699422017
4969	0.9038128098	0.2699230344
4970	0.9037952957	0.269892861
4971	0.9038128098	0.2698774378
4972	0.9038303238	0.2698554535
4973	0.9038303238	0.2698313096
4974	0.9038128098	0.2698086941
4975	0.9038128098	0.2697921602
4976	0.9038128098	0.269783633
4977	0.9038303238	0.2697674616
4978	0.9038303238	0.2697499891
4979	0.9038128098	0.2697385898
4980	0.9038303238	0.2697276166
4981	0.9038478379	0.2697074414
4982	0.9039178941	0.2696918632
4983	0.9039003801	0.2696759427
4984	0.9038653519	0.2696528316
4985	0.9039003801	0.2696208149
4986	0.903882866	0.2696067024
4987	0.9039354082	0.2695966053
4988	0.903882866	0.2695714246
4989	0.9039178941	0.2695525676
4990	0.9039354082	0.2695443022
4991	0.9039529222	0.2695260062
4992	0.9040054644	0.2695114696
4993	0.9039879503	0.2695003259
4994	0.9040229784	0.2694735049
4995	0.9040054644	0.2694509473
4996	0.9040054644	0.269430129
4997	0.9040054644	0.2694039951
4998	0.9040755206	0.2693895095
4999	0.9040930347	0.2693733866
5000	0.9040229784	0.2693622686
5001	0.9039879503	0.2693549946
5002	0.9039879503	0.2693285451
5003	0.9039879503	0.2693112019
5004	0.9039879503	0.2692986375
5005	0.9040054644	0.2692797067
5006	0.9040054644	0.2692511024
5007	0.9039704363	0.2692391948
5008	0.9039879503	0.2692274953
5009	0.9039704363	0.2692086349
5010	0.9040404925	0.2691769524
5011	0.9040229784	0.2691506802
5012	0.9040580066	0.2691292879
5013	0.9040755206	0.2691100571
5014	0.9041455768	0.2690970302
5015	0.9041630909	0.2690804605
5016	0.9041630909	0.2690713516
5017	0.9040930347	0.2690524418
5018	0.9040404925	0.2690315573
5019	0.9040229784	0.2690228218
5020	0.9040229784	0.2690106323
5021	0.9041280628	0.2689919826
5022	0.9041455768	0.2689631697
5023	0.9041806049	0.2689507952
5024	0.9041280628	0.2689252438
5025	0.9041630909	0.2689038326
5026	0.9041630909	0.2688889707
5027	0.904215633	0.2688686746
5028	0.904198119	0.2688556112
5029	0.9041455768	0.2688422647
5030	0.9041806049	0.2688276743
5031	0.9041630909	0.2688144453
5032	0.9042331471	0.2687820507
5033	0.9042331471	0.2687576177
5034	0.904198119	0.2687308301
5035	0.9042331471	0.268715423
5036	0.9041806049	0.2687004953
5037	0.904198119	0.2686876177
5038	0.9043032033	0.2686728501
5039	0.9042681752	0.2686518631
5040	0.9043032033	0.2686304902
5041	0.9043382314	0.2686122811
5042	0.9042856893	0.2685983826
5043	0.9042856893	0.2685832827
5044	0.9043382314	0.2685670721
5045	0.9043557455	0.2685574322
5046	0.9043032033	0.2685435751
5047	0.9043207174	0.2685350571
5048	0.9043907736	0.2684879069
5049	0.904513372	0.2684605778
5050	0.9045659141	0.2684257522
5051	0.9044958579	0.2683814577
5052	0.9044958579	0.2683422295
5053	0.9045484001	0.2683279371
5054	0.9045484001	0.2683251268
5055	0.904530886	0.2683129859
5056	0.904513372	0.2682945922
5057	0.9044958579	0.2682795724
5058	0.9045484001	0.2682668059
5059	0.9045659141	0.2682553305
5060	0.9045659141	0.2682340445
5061	0.9045484001	0.2682271323
5062	0.9046184563	0.2681925366
5063	0.9045484001	0.2681727886
5064	0.9046184563	0.2681525701
5065	0.9045834282	0.2681451788
5066	0.9045834282	0.2681235091
5067	0.9045834282	0.2681017573
5068	0.9046885125	0.2680809619
5069	0.9046709985	0.268071054
5070	0.9046709985	0.268047346
5071	0.9047235406	0.2680436345
5072	0.9047585688	0.2680278871
5073	0.9047410547	0.2680168155
5074	0.9047935969	0.2679945232
5075	0.904828625	0.2679780231
5076	0.904828625	0.267963783
5077	0.904828625	0.2679367781
5078	0.9047935969	0.2679176355
5079	0.9047935969	0.2678862927
5080	0.9047935969	0.2678714399
5081	0.9047760828	0.2678512614
5082	0.9047935969	0.2678306145
5083	0.904846139	0.2678188446
5084	0.9048986812	0.2678022245
5085	0.9049512234	0.2677879043
5086	0.9048986812	0.2677698882
5087	0.9049161952	0.2677411818
5088	0.9048811671	0.2677383141
5089	0.9049161952	0.2677258257
5090	0.9048986812	0.2677064488
5091	0.9049337093	0.2676868785
5092	0.9048636531	0.267673238
5093	0.9048986812	0.2676488371
5094	0.9048811671	0.2676351442
5095	0.9049161952	0.2676136882
5096	0.904846139	0.2675973738
5097	0.904846139	0.2675864364
5098	0.9048986812	0.2675627546
5099	0.9049512234	0.2675371437
5100	0.9049512234	0.2675147284
5101	0.9049862515	0.2674996432
5102	0.9050037655	0.2674794387
5103	0.9050037655	0.2674641836
5104	0.9049862515	0.2674363818
5105	0.9050037655	0.2674202596
5106	0.9050037655	0.2674080354
5107	0.9050212796	0.2673635803
5108	0.9050387936	0.2673509519
5109	0.9049862515	0.2673265173
5110	0.9050387936	0.2673153249
5111	0.9050913358	0.2672982587
5112	0.9051263639	0.2672860677
5113	0.905161392	0.267269529
5114	0.905143878	0.2672479007
5115	0.9050913358	0.267231393
5116	0.905143878	0.2672135119
5117	0.9051263639	0.2671930287
5118	0.9051088499	0.267174961
5119	0.905143878	0.2671546771
5120	0.905161392	0.2671449054
5121	0.9051964201	0.2671112891
5122	0.9051263639	0.2670893929
5123	0.9051263639	0.2670694638
5124	0.9051088499	0.2670578492
5125	0.9051789061	0.2670355421
5126	0.9052139342	0.2670194426
5127	0.9052489623	0.2670057615
5128	0.9052139342	0.2669929012
5129	0.9051964201	0.2669823395
5130	0.9052839904	0.2669591077
5131	0.9053015045	0.2669455773
5132	0.9052839904	0.2669306265
5133	0.9052489623	0.2669168237
5134	0.9052839904	0.2668973423
5135	0.9052839904	0.2668839443
5136	0.9053190185	0.2668696085
